period,minutes_remaining,seconds_remaning,action_type,shot_zone_basic,shot_zone_area,shot_zone_range,shot_distance,loc_x,loc_y,shot_made_flag,game_date,HTM,opponent
2274,2,3,12,Jump Shot,Mid-Range,Left Side Center(LC),16-24 ft.,16,-114,119,0,20120123,GSW,MEM
2275,2,2,58,Running Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-34,39,0,20120123,GSW,MEM
2276,2,2,45,Jump Shot,Above the Break 3,Center(C),24+ ft.,26,-56,260,0,20120123,GSW,MEM
2277,2,0,30,Jump Shot,Above the Break 3,Center(C),24+ ft.,27,-68,265,0,20120123,GSW,MEM
2278,2,0,5,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,-23,0,1,20120123,GSW,MEM
2279,3,8,4,Pullup Jump shot,Mid-Range,Right Side Center(RC),16-24 ft.,21,165,134,1,20120123,GSW,MEM
2280,3,6,34,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,26,181,189,0,20120123,GSW,MEM
2281,3,5,55,Pullup Jump shot,Mid-Range,Left Side Center(LC),16-24 ft.,20,-67,195,1,20120123,GSW,MEM
2282,3,0,30,Step Back Jump shot,Above the Break 3,Right Side Center(RC),24+ ft.,26,119,235,1,20120123,GSW,MEM
2283,4,9,11,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,22,95,201,1,20120123,GSW,MEM
2284,4,4,55,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,-8,11,0,20120123,GSW,MEM
2285,4,2,11,Jump Shot,Mid-Range,Left Side Center(LC),16-24 ft.,21,-122,183,1,20120123,GSW,MEM
2286,4,1,10,Jump Shot,Mid-Range,Center(C),16-24 ft.,21,37,214,0,20120123,GSW,MEM
2287,4,0,59,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,26,-130,227,0,20120123,GSW,MEM
2288,4,0,7,Jump Shot,Above the Break 3,Center(C),24+ ft.,26,-32,265,0,20120123,GSW,MEM
2289,1,9,44,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,19,155,119,1,20120125,GSW,POR
2290,1,8,33,Jump Shot,In The Paint (Non-RA),Center(C),8-16 ft.,14,72,127,0,20120125,GSW,POR
2291,1,6,28,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,24,217,119,1,20120125,GSW,POR
2292,1,1,29,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,-2,4,1,20120125,GSW,POR
2293,1,1,1,Jump Shot,Left Corner 3,Left Side(L),24+ ft.,23,-231,1,1,20120125,GSW,POR
2294,1,0,40,Jump Shot,Above the Break 3,Center(C),24+ ft.,27,-11,271,0,20120125,GSW,POR
2295,2,3,57,Jump Shot,Mid-Range,Center(C),16-24 ft.,22,58,213,1,20120125,GSW,POR
2296,2,2,9,Jump Shot,In The Paint (Non-RA),Center(C),8-16 ft.,13,61,126,0,20120125,GSW,POR
2297,3,10,59,Jump Shot,Right Corner 3,Right Side(R),24+ ft.,23,234,28,1,20120125,GSW,POR
2298,3,8,29,Jump Shot,In The Paint (Non-RA),Center(C),8-16 ft.,14,65,127,0,20120125,GSW,POR
2299,3,6,43,Jump Shot,Mid-Range,Left Side Center(LC),16-24 ft.,22,-112,195,1,20120125,GSW,POR
2300,3,6,4,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,25,207,143,1,20120125,GSW,POR
2301,3,4,51,Pullup Jump shot,Mid-Range,Right Side(R),16-24 ft.,16,147,64,1,20120125,GSW,POR
2302,3,2,55,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,24,168,184,1,20120125,GSW,POR
2303,3,1,48,Jump Shot,Above the Break 3,Center(C),24+ ft.,26,37,265,1,20120125,GSW,POR
2304,3,1,23,Finger Roll Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,2,15,0,20120125,GSW,POR
2305,3,0,29,Jump Shot,Above the Break 3,Center(C),24+ ft.,25,56,246,0,20120125,GSW,POR
2306,4,2,59,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,20,162,123,1,20120125,GSW,POR
2307,4,0,35,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,9,9,0,20120125,GSW,POR
2308,1,11,44,Jump Shot,Above the Break 3,Center(C),24+ ft.,25,-78,247,0,20120127,GSW,OKC
2309,1,9,58,Floating Jump shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-26,31,0,20120127,GSW,OKC
2310,1,9,14,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,-5,4,0,20120127,GSW,OKC
2311,1,7,56,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,26,-131,225,0,20120127,GSW,OKC
2312,1,3,37,Floating Jump shot,In The Paint (Non-RA),Center(C),8-16 ft.,8,10,89,0,20120127,GSW,OKC
2313,3,9,20,Jump Shot,Left Corner 3,Left Side(L),24+ ft.,23,-235,-3,0,20120127,GSW,OKC
2314,3,8,51,Step Back Jump shot,Mid-Range,Right Side(R),16-24 ft.,16,166,20,1,20120127,GSW,OKC
2315,3,8,7,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,4,1,1,20120127,GSW,OKC
2316,3,6,29,Jump Shot,Mid-Range,Right Side(R),8-16 ft.,15,152,9,0,20120127,GSW,OKC
2317,3,5,37,Pullup Jump shot,Left Corner 3,Left Side(L),24+ ft.,24,-240,7,1,20120127,GSW,OKC
2318,4,5,22,Jump Shot,Restricted Area,Center(C),Less Than 8 ft.,3,-11,37,0,20120127,GSW,OKC
2319,4,2,40,Step Back Jump shot,Mid-Range,Right Side Center(RC),16-24 ft.,20,108,178,1,20120127,GSW,OKC
2320,4,2,19,Jump Shot,Above the Break 3,Center(C),24+ ft.,26,-43,258,0,20120127,GSW,OKC
2321,4,1,28,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,25,225,119,1,20120127,GSW,OKC
2322,4,0,28,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,-2,7,1,20120127,GSW,OKC
2323,4,0,19,Jump Shot,Above the Break 3,Center(C),24+ ft.,27,47,269,0,20120127,GSW,OKC
2324,1,4,36,Jump Shot,Mid-Range,Left Side Center(LC),16-24 ft.,17,-103,146,0,20120131,GSW,SAC
2325,1,0,25,Pullup Jump shot,Above the Break 3,Center(C),24+ ft.,26,-10,265,0,20120131,GSW,SAC
2326,2,2,41,Jump Bank Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,20,50,0,20120131,GSW,SAC
2327,2,0,0,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,28,-187,220,0,20120131,GSW,SAC
2328,3,10,25,Step Back Jump shot,Above the Break 3,Left Side Center(LC),24+ ft.,25,-175,190,0,20120131,GSW,SAC
2329,3,7,23,Step Back Jump shot,Mid-Range,Left Side Center(LC),16-24 ft.,20,-157,124,1,20120131,GSW,SAC
2330,3,4,1,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,-5,6,0,20120131,GSW,SAC
2331,1,10,16,Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,34,41,1,20120202,GSW,UTA
2332,1,9,26,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,19,61,183,1,20120202,GSW,UTA
2333,1,0,27,Jump Shot,Above the Break 3,Center(C),24+ ft.,25,17,257,0,20120202,GSW,UTA
2334,2,4,17,Floating Jump shot,In The Paint (Non-RA),Center(C),8-16 ft.,9,-30,85,1,20120202,GSW,UTA
2335,2,2,7,Jump Shot,Right Corner 3,Right Side(R),24+ ft.,23,239,7,1,20120202,GSW,UTA
2336,2,0,1,Jump Shot,Mid-Range,Center(C),16-24 ft.,18,-5,181,1,20120202,GSW,UTA
2337,3,11,19,Jump Shot,Mid-Range,Right Side(R),16-24 ft.,17,143,97,1,20120202,GSW,UTA
2338,3,10,48,Jump Shot,Mid-Range,Center(C),16-24 ft.,21,-4,211,0,20120202,GSW,UTA
2339,3,7,36,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,-16,9,1,20120202,GSW,UTA
2340,3,5,13,Jump Shot,Left Corner 3,Left Side(L),24+ ft.,23,-231,14,0,20120202,GSW,UTA
2341,4,10,58,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,1,9,1,20120202,GSW,UTA
2342,4,7,50,Jump Shot,Above the Break 3,Center(C),24+ ft.,25,-23,255,1,20120202,GSW,UTA
2343,4,7,19,Jump Shot,Above the Break 3,Center(C),24+ ft.,27,-40,274,0,20120202,GSW,UTA
2344,4,3,50,Jump Shot,Mid-Range,Left Side Center(LC),16-24 ft.,19,-82,179,1,20120202,GSW,UTA
2345,1,11,28,Jump Shot,Above the Break 3,Center(C),24+ ft.,24,-73,235,1,20120204,SAC,GSW
2346,1,9,24,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,26,138,225,1,20120204,SAC,GSW
2347,1,9,7,Jump Shot,Mid-Range,Center(C),16-24 ft.,22,24,219,0,20120204,SAC,GSW
2348,1,6,18,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,23,-163,173,0,20120204,SAC,GSW
2349,1,1,1,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,24,-152,190,0,20120204,SAC,GSW
2350,2,2,24,Jump Shot,Mid-Range,Left Side(L),16-24 ft.,17,-169,26,0,20120204,SAC,GSW
2351,2,2,20,Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-32,52,0,20120204,SAC,GSW
2352,2,0,56,Jump Shot,Left Corner 3,Left Side(L),24+ ft.,22,-226,20,0,20120204,SAC,GSW
2353,2,0,32,Running Jump Shot,Mid-Range,Right Side(R),8-16 ft.,11,95,58,1,20120204,SAC,GSW
2354,3,11,40,Running Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,3,37,15,0,20120204,SAC,GSW
2355,3,7,55,Jump Shot,Right Corner 3,Right Side(R),24+ ft.,24,241,41,1,20120204,SAC,GSW
2356,5,4,37,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,25,174,181,0,20120204,SAC,GSW
2357,5,4,1,Jump Shot,Left Corner 3,Left Side(L),24+ ft.,22,-223,19,0,20120204,SAC,GSW
2358,5,3,8,Jump Shot,Mid-Range,Left Side(L),16-24 ft.,17,-152,77,0,20120204,SAC,GSW
2359,1,11,43,Jump Shot,Mid-Range,Left Side Center(LC),16-24 ft.,18,-112,142,1,20120207,GSW,OKC
2360,1,5,28,Jump Shot,Mid-Range,Right Side(R),16-24 ft.,18,151,104,1,20120207,GSW,OKC
2361,2,7,4,Pullup Jump shot,Above the Break 3,Left Side Center(LC),24+ ft.,27,-171,211,1,20120207,GSW,OKC
2362,2,3,45,Running Jump Shot,Mid-Range,Right Side(R),8-16 ft.,10,95,34,1,20120207,GSW,OKC
2363,3,11,3,Pullup Jump shot,Mid-Range,Right Side Center(RC),16-24 ft.,18,136,127,1,20120207,GSW,OKC
2364,3,0,2,Pullup Jump shot,Mid-Range,Right Side Center(RC),16-24 ft.,19,100,168,1,20120207,GSW,OKC
2365,4,11,1,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,12,7,1,20120207,GSW,OKC
2366,4,9,2,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,27,-193,190,0,20120207,GSW,OKC
2367,4,0,53,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,19,132,148,0,20120207,GSW,OKC
2368,1,8,19,Fadeaway Jump Shot,Mid-Range,Left Side(L),16-24 ft.,16,-150,77,1,20120209,DEN,GSW
2369,1,7,53,Jump Shot,Right Corner 3,Right Side(R),24+ ft.,24,237,42,1,20120209,DEN,GSW
2370,1,6,36,Fadeaway Jump Shot,Mid-Range,Right Side(R),16-24 ft.,18,181,30,0,20120209,DEN,GSW
2371,1,6,18,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,25,212,134,1,20120209,DEN,GSW
2372,1,4,21,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,25,-160,195,1,20120209,DEN,GSW
2373,1,3,22,Step Back Jump shot,Left Corner 3,Left Side(L),24+ ft.,22,-224,4,0,20120209,DEN,GSW
2374,1,2,3,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,26,165,201,0,20120209,DEN,GSW
2375,1,0,1,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,18,127,140,1,20120209,DEN,GSW
2376,2,11,47,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,16,110,129,1,20120209,DEN,GSW
2377,2,10,33,Jump Shot,Above the Break 3,Center(C),24+ ft.,25,-4,257,0,20120209,DEN,GSW
2378,2,3,4,Jump Shot,Mid-Range,Left Side(L),16-24 ft.,16,-146,69,1,20120209,DEN,GSW
2379,3,10,55,Jump Shot,Mid-Range,Center(C),8-16 ft.,15,54,145,1,20120209,DEN,GSW
2380,3,10,25,Jump Shot,Mid-Range,Left Side Center(LC),16-24 ft.,20,-161,129,1,20120209,DEN,GSW
2381,3,9,21,Jump Shot,Above the Break 3,Center(C),24+ ft.,24,45,244,1,20120209,DEN,GSW
2382,3,5,36,Finger Roll Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,-23,9,1,20120209,DEN,GSW
2383,3,5,11,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,24,189,156,1,20120209,DEN,GSW
2384,4,3,18,Fadeaway Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,24,177,176,1,20120209,DEN,GSW
2385,1,11,37,Pullup Jump shot,Left Corner 3,Left Side(L),24+ ft.,24,-239,23,1,20120212,GSW,HOU
2386,1,10,54,Pullup Jump shot,Above the Break 3,Center(C),24+ ft.,27,28,272,0,20120212,GSW,HOU
2387,1,6,27,Jump Shot,In The Paint (Non-RA),Center(C),8-16 ft.,11,54,105,0,20120212,GSW,HOU
2388,1,6,9,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,4,11,0,20120212,GSW,HOU
2389,1,3,18,Pullup Jump shot,Above the Break 3,Center(C),24+ ft.,26,67,260,1,20120212,GSW,HOU
2390,1,1,46,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,9,1,0,20120212,GSW,HOU
2391,2,4,6,Pullup Jump shot,Above the Break 3,Left Side Center(LC),24+ ft.,26,-217,145,1,20120212,GSW,HOU
2392,2,3,11,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,26,116,242,0,20120212,GSW,HOU
2393,3,8,34,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,18,100,154,0,20120212,GSW,HOU
2394,3,2,3,Pullup Jump shot,Mid-Range,Center(C),16-24 ft.,17,-52,162,0,20120212,GSW,HOU
2395,3,0,38,Running Jump Shot,Mid-Range,Center(C),16-24 ft.,22,15,224,1,20120212,GSW,HOU
2396,4,5,39,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,25,-213,142,0,20120212,GSW,HOU
2397,4,4,39,Floating Jump shot,In The Paint (Non-RA),Center(C),8-16 ft.,11,1,115,0,20120212,GSW,HOU
2398,4,3,20,Driving Reverse Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,-5,12,1,20120212,GSW,HOU
2399,1,9,27,Jump Shot,Mid-Range,Left Side(L),16-24 ft.,18,-149,108,0,20120213,GSW,PHX
2400,1,8,35,Pullup Jump shot,Mid-Range,Right Side(R),16-24 ft.,18,184,11,1,20120213,GSW,PHX
2401,1,6,17,Floating Jump shot,In The Paint (Non-RA),Center(C),8-16 ft.,12,-48,113,0,20120213,GSW,PHX
2402,2,10,45,Pullup Jump shot,Mid-Range,Left Side Center(LC),16-24 ft.,17,-106,140,1,20120213,GSW,PHX
2403,2,2,34,Pullup Jump shot,Above the Break 3,Right Side Center(RC),24+ ft.,27,189,206,1,20120213,GSW,PHX
2404,2,1,20,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,25,-187,179,0,20120213,GSW,PHX
2405,2,0,47,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,26,-86,252,0,20120213,GSW,PHX
2406,3,8,43,Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,1,58,0,20120213,GSW,PHX
2407,4,2,27,Jump Shot,Right Corner 3,Right Side(R),24+ ft.,23,234,39,0,20120213,GSW,PHX
2408,4,1,17,Pullup Jump shot,Mid-Range,Left Side Center(LC),16-24 ft.,19,-98,167,0,20120213,GSW,PHX
2409,1,11,17,Floating Jump shot,In The Paint (Non-RA),Center(C),8-16 ft.,12,-7,126,0,20120215,GSW,POR
2410,1,11,4,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,18,94,165,1,20120215,GSW,POR
2411,1,7,4,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,1,15,1,20120215,GSW,POR
2412,3,11,45,Jump Shot,Mid-Range,Center(C),16-24 ft.,22,-67,214,1,20120215,GSW,POR
2413,3,9,47,Jump Shot,Mid-Range,Right Side(R),8-16 ft.,15,151,17,0,20120215,GSW,POR
2414,3,6,40,Driving Finger Roll Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,7,0,20120215,GSW,POR
2415,3,6,1,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,19,121,149,0,20120215,GSW,POR
2416,3,1,58,Putback Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,6,0,0,20120215,GSW,POR
2417,3,1,29,Step Back Jump shot,Above the Break 3,Right Side Center(RC),24+ ft.,26,154,219,0,20120215,GSW,POR
2418,4,4,56,Pullup Jump shot,Above the Break 3,Left Side Center(LC),24+ ft.,26,-90,246,0,20120215,GSW,POR
2419,1,8,49,Floating Jump shot,Mid-Range,Right Side(R),8-16 ft.,9,92,25,0,20120217,OKC,GSW
2420,1,7,6,Step Back Jump shot,Mid-Range,Left Side(L),16-24 ft.,20,-194,80,0,20120217,OKC,GSW
2421,1,3,17,Jump Shot,Mid-Range,Right Side(R),16-24 ft.,16,168,3,1,20120217,OKC,GSW
2422,1,2,47,Jump Shot,Mid-Range,Center(C),8-16 ft.,14,21,146,0,20120217,OKC,GSW
2423,1,1,20,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,24,196,148,1,20120217,OKC,GSW
2424,1,0,4,Floating Jump shot,Mid-Range,Left Side(L),8-16 ft.,10,-106,3,0,20120217,OKC,GSW
2425,2,1,31,Jump Shot,Above the Break 3,Center(C),24+ ft.,23,4,238,0,20120217,OKC,GSW
2426,3,9,55,Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-19,77,0,20120217,OKC,GSW
2427,3,8,41,Jump Shot,Mid-Range,Right Side(R),8-16 ft.,14,141,3,0,20120217,OKC,GSW
2428,3,7,42,Jump Shot,Mid-Range,Center(C),16-24 ft.,19,31,192,0,20120217,OKC,GSW
2429,3,6,58,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,24,106,220,0,20120217,OKC,GSW
2430,4,9,24,Jump Shot,Above the Break 3,Center(C),24+ ft.,24,32,239,1,20120217,OKC,GSW
2431,4,8,54,Jump Shot,Above the Break 3,Center(C),24+ ft.,24,39,239,1,20120217,OKC,GSW
2432,1,10,32,Floating Jump shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,6,63,0,20120218,MEM,GSW
2433,1,5,20,Jump Shot,Mid-Range,Left Side(L),16-24 ft.,20,-202,22,1,20120218,MEM,GSW
2434,1,2,50,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,18,110,153,1,20120218,MEM,GSW
2435,1,1,20,Pullup Jump shot,Mid-Range,Left Side Center(LC),16-24 ft.,20,-78,187,0,20120218,MEM,GSW
2436,1,0,44,Jump Shot,Right Corner 3,Right Side(R),24+ ft.,23,225,66,1,20120218,MEM,GSW
2437,2,11,13,Step Back Jump shot,Above the Break 3,Right Side Center(RC),24+ ft.,24,198,148,1,20120218,MEM,GSW
2438,2,10,43,Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-43,4,0,20120218,MEM,GSW
2439,2,10,1,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,24,-111,222,1,20120218,MEM,GSW
2440,2,8,10,Pullup Jump shot,Mid-Range,Left Side Center(LC),16-24 ft.,16,-78,142,1,20120218,MEM,GSW
2441,2,7,35,Jump Shot,Above the Break 3,Center(C),24+ ft.,24,43,242,1,20120218,MEM,GSW
2442,2,5,8,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,26,-194,184,1,20120218,MEM,GSW
2443,2,1,17,Driving Reverse Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,-5,11,1,20120218,MEM,GSW
2444,3,11,10,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,3,-34,3,1,20120218,MEM,GSW
2445,3,9,58,Floating Jump shot,In The Paint (Non-RA),Right Side(R),8-16 ft.,9,56,82,0,20120218,MEM,GSW
2446,3,8,39,Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-62,25,0,20120218,MEM,GSW
2447,3,6,58,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,22,160,156,1,20120218,MEM,GSW
2448,3,5,50,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,26,-177,194,0,20120218,MEM,GSW
2449,4,10,38,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,26,162,214,0,20120218,MEM,GSW
2450,4,7,38,Pullup Jump shot,Mid-Range,Left Side Center(LC),16-24 ft.,19,-65,189,1,20120218,MEM,GSW
2451,4,5,46,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,25,-164,197,0,20120218,MEM,GSW
2452,4,5,17,Jump Shot,Left Corner 3,Left Side(L),24+ ft.,22,-228,-3,1,20120218,MEM,GSW
2453,1,10,12,Jump Shot,Right Corner 3,Right Side(R),24+ ft.,23,228,74,1,20120220,GSW,LAC
2454,1,7,58,Jump Shot,Right Corner 3,Right Side(R),24+ ft.,23,230,33,0,20120220,GSW,LAC
2455,1,1,31,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,27,-100,258,1,20120220,GSW,LAC
2456,2,4,47,Jump Shot,Above the Break 3,Center(C),24+ ft.,26,-32,266,0,20120220,GSW,LAC
2457,2,1,36,Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-54,55,0,20120220,GSW,LAC
2458,2,0,26,Pullup Jump shot,Above the Break 3,Left Side Center(LC),24+ ft.,27,-120,247,1,20120220,GSW,LAC
2459,1,10,56,Jump Bank Shot,Mid-Range,Left Side(L),8-16 ft.,15,-131,74,1,20120222,PHX,GSW
2460,1,9,8,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,25,-163,194,0,20120222,PHX,GSW
2461,1,5,38,Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,40,17,1,20120222,PHX,GSW
2462,1,4,31,Jump Shot,Right Corner 3,Right Side(R),24+ ft.,23,234,-11,1,20120222,PHX,GSW
2463,1,3,59,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,16,72,146,0,20120222,PHX,GSW
2464,1,3,41,Jump Shot,Above the Break 3,Center(C),24+ ft.,26,-57,257,0,20120222,PHX,GSW
2465,1,2,29,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,-15,1,0,20120222,PHX,GSW
2466,1,5,54,Jump Shot,Above the Break 3,Center(C),24+ ft.,26,12,261,1,20120305,WAS,GSW
2467,1,3,46,Running Bank shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,43,17,1,20120305,WAS,GSW
2468,3,4,37,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,25,-218,137,0,20120305,WAS,GSW
2469,3,3,33,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,-7,3,1,20120305,WAS,GSW
2470,3,1,32,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,18,133,135,0,20120305,WAS,GSW
2471,3,0,34,Turnaround Jump Shot,In The Paint (Non-RA),Center(C),8-16 ft.,9,13,93,1,20120305,WAS,GSW
2472,3,0,1,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,27,-87,258,1,20120305,WAS,GSW
2473,1,4,53,Floating Jump shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-29,58,1,20120307,GSW,MEM
2474,1,2,51,Step Back Jump shot,Mid-Range,Center(C),16-24 ft.,21,-10,219,1,20120307,GSW,MEM
2475,2,9,51,Jump Shot,Mid-Range,Left Side Center(LC),16-24 ft.,18,-133,124,1,20120307,GSW,MEM
2476,2,9,22,Pullup Jump shot,Above the Break 3,Center(C),24+ ft.,25,-43,255,1,20120307,GSW,MEM
2477,2,3,51,Jump Shot,Mid-Range,Center(C),16-24 ft.,17,53,168,0,20120307,GSW,MEM
2478,2,2,11,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,16,114,124,1,20120307,GSW,MEM
2479,2,0,28,Jump Shot,Mid-Range,Left Side Center(LC),16-24 ft.,17,-131,113,0,20120307,GSW,MEM
2480,3,6,35,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,25,-142,214,0,20120307,GSW,MEM
2481,3,4,20,Step Back Jump shot,Mid-Range,Right Side Center(RC),16-24 ft.,20,136,153,1,20120307,GSW,MEM
2482,3,0,21,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,-4,15,0,20120307,GSW,MEM
2483,4,10,33,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,12,4,1,20120307,GSW,MEM
2484,1,11,47,Floating Jump shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,32,31,1,20120310,GSW,DAL
2485,1,6,35,Pullup Jump shot,Above the Break 3,Right Side Center(RC),24+ ft.,27,84,258,1,20120310,GSW,DAL
2486,2,8,54,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,25,-177,178,1,20120310,GSW,DAL
2487,2,7,33,Jump Shot,Above the Break 3,Center(C),24+ ft.,29,-5,293,0,20120310,GSW,DAL
2488,2,4,12,Driving Finger Roll Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,9,12,1,20120310,GSW,DAL
2489,2,3,43,Reverse Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,-7,12,0,20120310,GSW,DAL
2490,2,1,54,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,26,203,172,0,20120310,GSW,DAL
2491,1,11,22,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,25,127,222,0,20120311,LAC,GSW
2492,1,10,22,Jump Shot,Mid-Range,Center(C),8-16 ft.,15,-4,159,0,20120311,LAC,GSW
2493,1,7,8,Running Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,4,50,0,20120311,LAC,GSW
2494,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,ACTION_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
2495,1,8,31,Jump Shot,Above the Break 3,Center(C),24+ ft.,25,-45,246,0,20121031,PHX,GSW
2496,1,5,58,Step Back Jump shot,Mid-Range,Left Side(L),16-24 ft.,21,-188,102,0,20121031,PHX,GSW
2497,1,5,13,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,25,-237,99,0,20121031,PHX,GSW
2498,2,6,18,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,21,157,148,0,20121031,PHX,GSW
2499,2,2,43,Jump Shot,Left Corner 3,Left Side(L),24+ ft.,22,-226,-17,0,20121031,PHX,GSW
